-0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -52.73, -286.72, 60.81, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -52.73, -286.72, 60.81, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -52.73, -286.72, 60.81, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.82, -286.72, 62.23, -0.54, -0.21, 0.03, 

-0.01, -0.00, -0.00, -55.76, -286.72, 62.07, -0.54, -0.21, 0.03, 

-0.01, -0.00, -0.00, -55.76, -286.72, 62.07, -0.54, -0.21, 0.03, 

-0.01, -0.00, -0.00, -55.76, -286.72, 62.07, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.66, -286.72, 61.74, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -57.37, -286.72, 63.23, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -57.37, -286.72, 63.23, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -57.37, -286.72, 63.23, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.78, -286.72, 62.46, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.53, -286.72, 62.66, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.53, -286.72, 62.66, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.53, -286.72, 62.66, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -54.19, -286.72, 61.32, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.12, -56.19, -286.72, 62.42, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.12, -56.19, -286.72, 62.42, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.12, -56.19, -286.72, 62.42, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.28, -286.72, 62.92, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.10, -54.65, -286.72, 61.50, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.10, -54.65, -286.72, 61.50, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.10, -54.65, -286.72, 61.50, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -53.85, -286.72, 61.22, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.76, -286.72, 61.99, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.76, -286.72, 61.99, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.76, -286.72, 61.99, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.40, -286.72, 62.35, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.99, -56.01, -286.72, 62.42, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.99, -56.01, -286.72, 62.42, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.99, -56.01, -286.72, 62.42, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.10, -55.83, -286.72, 61.85, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -53.58, -286.72, 61.34, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -53.58, -286.72, 61.34, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -53.58, -286.72, 61.34, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.23, -286.72, 61.20, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.08, -56.73, -286.72, 62.76, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.08, -56.73, -286.72, 62.76, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.08, -56.73, -286.72, 62.76, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.83, -286.72, 61.72, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -54.81, -286.72, 61.43, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.81, -286.72, 61.43, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.81, -286.72, 61.43, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.10, -55.28, -286.72, 61.73, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.90, -286.72, 62.36, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.90, -286.72, 62.36, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.90, -286.72, 62.36, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.08, -54.01, -286.72, 61.02, -0.53, -0.21, 0.03, 

-0.01, -0.00, -0.00, -57.14, -286.72, 62.22, -0.53, -0.21, 0.03, 

-0.01, -0.00, -0.00, -57.14, -286.72, 62.22, -0.53, -0.21, 0.03, 

-0.01, -0.00, -0.00, -57.14, -286.72, 62.22, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.44, -286.72, 62.57, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.10, -53.98, -286.72, 61.99, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.10, -53.98, -286.72, 61.99, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.10, -53.98, -286.72, 61.99, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.10, -54.68, -286.72, 62.38, -0.53, -0.21, 0.03, 

-0.03, -0.04, -0.00, -55.06, -286.72, 61.96, -0.53, -0.21, 0.03, 

-0.03, -0.04, -0.00, -55.06, -286.72, 61.96, -0.54, -0.21, 0.03, 

-0.03, -0.04, -0.00, -55.06, -286.72, 61.96, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.08, -55.99, -62.64, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.48, -62.21, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.48, -62.21, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.48, -62.21, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -54.11, -61.11, 286.68, -0.54, -0.21, 0.02, 

-0.01, -0.00, -0.00, -54.01, -61.57, 286.68, -0.54, -0.21, 0.02, 

-0.01, -0.00, -0.00, -54.01, -61.57, 286.68, -0.54, -0.21, 0.03, 

-0.01, -0.00, -0.00, -54.01, -61.57, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.94, -61.88, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.76, -61.90, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.76, -61.90, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.76, -61.90, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.10, -54.10, -60.81, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.54, -62.49, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.54, -62.49, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.54, -62.49, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.45, -62.38, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.62, -61.77, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.62, -61.77, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.62, -61.77, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.69, -62.13, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.10, -54.92, -61.79, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.10, -54.92, -61.79, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.10, -54.92, -61.79, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.55, -62.19, 286.68, -0.53, -0.20, 0.04, 

-0.01, -0.00, -0.00, -56.80, -62.49, 286.68, -0.53, -0.20, 0.04, 

-0.01, -0.00, -0.00, -56.80, -62.49, 286.68, -0.54, -0.20, 0.03, 

-0.01, -0.00, -0.00, -56.80, -62.49, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.08, -55.10, -62.33, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.08, -55.33, -62.11, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.08, -55.33, -62.11, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.08, -55.33, -62.11, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.10, -56.54, -62.78, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.10, -54.35, -61.50, 286.68, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.10, -54.35, -61.50, 286.68, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.10, -54.35, -61.50, 286.68, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.09, -53.09, -61.08, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.99, -56.13, -62.54, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.99, -56.13, -62.54, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.99, -56.13, -62.54, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.08, -56.92, -62.71, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.20, -61.99, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.20, -61.99, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.20, -61.99, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.10, -54.44, -61.00, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.10, -56.04, -62.45, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.10, -56.04, -62.45, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.10, -56.04, -62.45, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.52, -62.52, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -52.30, -60.83, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -52.30, -60.83, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -52.30, -60.83, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.86, -62.24, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.01, -0.00, -57.48, -62.70, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.01, -0.00, -57.48, -62.70, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.01, -0.00, -57.48, -62.70, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.22, -62.09, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -58.62, -63.54, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -58.62, -63.54, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -58.62, -63.54, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -54.25, -61.59, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -52.20, -60.74, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -52.20, -60.74, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -52.20, -60.74, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.19, -62.74, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.46, -62.31, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.46, -62.31, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.46, -62.31, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.99, -62.81, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.01, -0.00, -53.31, -61.47, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.01, -0.00, -53.31, -61.47, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.01, -0.00, -53.31, -61.47, 286.68, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.10, -56.41, -62.45, 286.68, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.10, -54.23, -61.55, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.10, -54.23, -61.55, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.10, -54.23, -61.55, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.98, -62.15, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.90, -61.98, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.90, -61.98, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.90, -61.98, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -57.13, -63.19, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.85, -62.85, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.85, -62.85, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.85, -62.85, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.62, -61.64, 286.68, -0.53, -0.21, 0.03, 

-0.01, -0.00, -0.00, -56.96, -62.88, 286.68, -0.53, -0.21, 0.03, 

-0.01, -0.00, -0.00, -56.96, -62.88, 286.68, -0.53, -0.20, 0.03, 

-0.01, -0.00, -0.00, -56.96, -62.88, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.30, -62.19, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.12, -53.39, -61.20, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.12, -53.39, -61.20, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.09, -53.39, -61.20, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.08, -56.82, -62.74, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.08, -56.82, -62.74, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.08, -56.82, -62.74, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.82, -62.74, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.03, -62.27, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.03, -62.27, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.03, -62.27, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.03, -62.27, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.49, -61.77, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.08, -61.51, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.08, -61.51, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.08, -61.51, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.03, -61.68, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.66, -62.06, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.66, -62.06, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.66, -62.06, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -56.06, -62.24, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.01, -0.00, -53.16, -61.08, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.01, -0.00, -53.16, -61.08, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.01, -0.00, -53.16, -61.08, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -54.05, -61.12, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -57.03, -63.04, 286.68, -0.53, -0.20, 0.04, 

-0.03, -0.04, 1.09, -57.03, -63.04, 286.68, -0.53, -0.20, 0.04, 

-0.03, -0.04, 1.09, -57.03, -63.04, 286.68, -0.53, -0.20, 0.04, 

-0.03, -0.04, 1.08, -55.72, -61.77, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.08, -57.54, -62.88, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.08, -57.54, -62.88, 286.68, -0.53, -0.20, 0.03, 

-0.03, -0.04, 1.08, -57.54, -62.88, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -57.74, -62.62, 286.68, -0.53, -0.21, 0.03, 

-0.03, -0.04, 1.09, -55.09, -61.82, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.09, -61.82, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.09, -61.82, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.11, -54.50, -61.15, 286.68, -0.53, -0.21, 0.04, 

-0.02, -0.00, -0.00, -56.45, -62.13, 286.68, -0.53, -0.21, 0.04, 

-0.02, -0.00, -0.00, -56.45, -62.13, 286.68, -0.54, -0.20, 0.04, 

-0.02, -0.00, -0.00, -56.45, -62.13, 286.68, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.09, -55.87, -61.76, 286.68, -0.54, -0.20, 0.04, 

-0.03, -0.01, -0.00, -54.70, -61.80, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.01, -0.00, -54.70, -61.80, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.01, -0.00, -54.70, -61.80, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.39, -61.91, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.37, -61.92, -0.01, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.09, -55.37, -61.92, -0.01, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.09, -55.37, -61.92, -0.01, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.09, -54.08, -61.70, 286.68, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.09, -55.51, -62.48, -0.01, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.09, -55.51, -62.48, -0.01, -0.54, -0.20, 0.04, 

-0.03, -0.04, 1.09, -55.51, -62.48, -0.01, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -56.17, -62.41, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.21, -62.02, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.21, -62.02, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.09, -55.21, -62.02, 286.68, -0.54, -0.20, 0.03, 

-0.03, -0.04, 1.10, -52.74, -60.80, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.10, -56.17, -63.10, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.10, -56.17, -63.10, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.10, -56.17, -63.10, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.09, -54.56, -61.35, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.10, -54.87, -61.41, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.10, -54.87, -61.41, 286.68, -0.54, -0.21, 0.03, 

-0.03, -0.04, 1.10, -54.87, -61.41, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -54.47, -61.42, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.42, -62.27, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.42, -62.27, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.42, -62.27, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.97, -61.50, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.23, -61.68, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.23, -61.68, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.23, -61.68, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.11, -61.96, 286.68, -0.54, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.32, -62.12, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.32, -62.12, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -55.32, -62.12, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -53.90, -61.32, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -56.66, -62.26, 286.68, -0.53, -0.21, 0.04, 

-0.03, -0.04, 1.09, -56.66, -62.26, 286.68, -0.53, -0.21, 0.04, 

