-0.01,-0.05,1.09,1.20,-1.01,-1.58,-0.25,-0.35,-0.20,6.84,6.84,2.44,1.95,-3.17,-3.91
-0.01,-0.04,1.09,1.38,-1.08,-1.63,-0.25,-0.35,-0.20,6.47,6.47,0.98,2.08,-3.23,-3.85
-0.01,-0.05,1.08,1.66,-0.91,-1.90,-0.25,-0.35,-0.19,6.96,6.96,1.34,2.14,-3.23,-3.85
-0.01,-0.04,1.10,1.22,-0.99,-1.71,-0.26,-0.35,-0.20,5.37,5.37,1.46,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.64,-0.94,-1.81,-0.26,-0.35,-0.19,6.47,6.47,2.44,2.14,-3.17,-3.97
-0.01,-0.04,1.10,1.36,-1.10,-1.67,-0.25,-0.34,-0.19,6.71,6.71,3.42,2.01,-3.23,-3.97
-0.01,-0.05,1.09,1.72,-1.06,-1.63,-0.26,-0.35,-0.19,6.59,6.59,3.78,2.14,-3.17,-3.85
-0.01,-0.05,1.09,1.58,-0.79,-1.50,-0.25,-0.35,-0.19,7.32,7.32,4.52,2.20,-3.17,-3.85
-0.01,-0.05,1.09,1.35,-0.88,-1.52,-0.25,-0.35,-0.19,7.20,7.20,4.27,2.14,-3.23,-3.85
-0.01,-0.05,1.09,1.52,-1.10,-1.74,-0.25,-0.35,-0.19,7.45,7.45,4.27,2.14,-3.23,-3.91
-0.01,-0.05,1.10,1.28,-0.82,-1.72,-0.25,-0.35,-0.19,6.59,6.59,3.54,2.14,-3.17,-3.91
-0.01,-0.05,1.09,1.60,-1.18,-1.58,-0.25,-0.35,-0.19,6.35,6.35,3.78,2.14,-3.11,-3.85
-0.01,-0.05,1.09,1.28,-1.05,-1.58,-0.25,-0.35,-0.19,6.84,6.84,4.64,2.08,-3.17,-3.91
-0.01,-0.05,1.09,1.45,-0.88,-1.56,-0.26,-0.35,-0.19,7.69,7.69,2.81,2.01,-3.17,-3.85
-0.01,-0.05,1.10,1.26,-0.60,-1.55,-0.25,-0.35,-0.19,6.84,6.84,4.15,2.01,-3.30,-3.85
-0.01,-0.05,1.09,1.62,-1.09,-1.53,-0.25,-0.35,-0.19,7.32,7.32,3.91,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.50,-1.12,-1.58,-0.26,-0.35,-0.19,6.96,6.96,2.81,2.14,-3.23,-3.97
-0.01,-0.05,1.10,1.44,-0.71,-1.58,-0.26,-0.35,-0.19,8.06,8.06,3.17,2.14,-3.17,-3.91
-0.01,-0.05,1.10,1.50,-1.00,-1.56,-0.25,-0.35,-0.19,6.96,6.96,4.03,2.20,-3.23,-3.85
-0.01,-0.04,1.09,1.66,-1.05,-1.71,-0.25,-0.35,-0.19,5.98,5.98,3.54,2.14,-3.17,-3.91
-0.01,-0.05,1.09,1.77,-1.02,-1.76,-0.25,-0.35,-0.19,7.57,7.57,2.81,2.14,-3.23,-3.97
-0.01,-0.05,1.09,1.46,-1.04,-1.65,-0.25,-0.35,-0.19,8.06,8.06,3.54,2.14,-3.17,-3.91
-0.01,-0.05,1.09,1.43,-1.03,-1.72,-0.25,-0.35,-0.20,7.32,7.32,5.00,2.14,-3.17,-3.85
-0.01,-0.04,1.09,1.51,-0.99,-1.63,-0.25,-0.35,-0.19,6.96,6.96,5.25,2.20,-3.11,-3.91
-0.01,-0.05,1.09,1.63,-1.21,-1.61,-0.25,-0.35,-0.19,6.59,6.59,3.17,1.95,-3.11,-3.91
-0.01,-0.05,1.09,1.01,-0.87,-1.53,-0.25,-0.35,-0.19,7.57,7.57,3.66,2.01,-3.17,-3.91
-0.01,-0.04,1.09,1.34,-0.99,-1.52,-0.25,-0.35,-0.19,7.57,7.57,2.93,2.08,-3.17,-3.91
-0.01,-0.05,1.09,1.56,-1.01,-1.50,-0.25,-0.35,-0.19,6.96,6.96,4.52,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.57,-1.00,-1.80,-0.25,-0.35,-0.19,6.35,6.35,2.69,2.08,-3.23,-3.91
-0.01,-0.05,1.09,1.35,-0.83,-1.61,-0.25,-0.35,-0.19,5.49,5.49,3.30,2.08,-3.17,-3.97
-0.01,-0.05,1.09,1.86,-0.82,-1.62,-0.25,-0.35,-0.19,6.10,6.10,3.05,2.14,-3.17,-3.91
-0.01,-0.04,1.09,1.51,-0.93,-1.56,-0.25,-0.35,-0.18,7.32,7.32,3.91,2.08,-3.17,-3.97
-0.01,-0.04,1.09,1.53,-0.94,-1.59,-0.25,-0.35,-0.18,6.84,6.84,4.52,2.14,-3.17,-3.91
-0.01,-0.05,1.09,1.39,-0.99,-1.56,-0.26,-0.35,-0.19,6.10,6.10,3.42,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.39,-0.89,-1.58,-0.26,-0.35,-0.19,6.10,6.10,3.17,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.47,-0.70,-1.48,-0.25,-0.35,-0.20,6.23,6.23,3.54,2.08,-3.23,-3.91
-0.01,-0.05,1.09,1.36,-0.91,-1.58,-0.25,-0.35,-0.20,5.37,5.37,3.54,2.01,-3.23,-3.85
-0.01,-0.05,1.09,1.78,-0.92,-1.58,-0.25,-0.35,-0.19,6.59,6.59,3.05,2.14,-3.11,-3.91
-0.01,-0.05,1.09,1.73,-1.11,-1.60,-0.25,-0.35,-0.19,7.93,7.93,3.66,2.08,-3.23,-3.85
-0.01,-0.05,1.09,1.41,-1.09,-1.72,-0.25,-0.35,-0.19,7.08,7.08,2.20,2.08,-3.11,-3.91
-0.01,-0.05,1.09,1.60,-1.03,-1.54,-0.26,-0.35,-0.19,8.06,8.06,2.56,2.08,-3.11,-3.91
-0.01,-0.05,1.09,1.63,-0.67,-1.62,-0.25,-0.35,-0.19,7.08,7.08,2.81,2.14,-3.17,-3.91
-0.01,-0.05,1.09,1.41,-1.00,-1.45,-0.25,-0.35,-0.20,7.20,7.20,2.93,2.08,-3.17,-3.97
-0.01,-0.05,1.09,1.56,-1.01,-1.70,-0.25,-0.35,-0.19,6.84,6.84,2.20,2.08,-3.11,-3.97
-0.01,-0.04,1.09,1.64,-0.88,-1.68,-0.25,-0.35,-0.19,6.96,6.96,3.66,2.14,-3.17,-3.97
-0.01,-0.05,1.09,1.32,-0.97,-1.63,-0.25,-0.35,-0.20,6.59,6.59,4.15,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.53,-0.84,-1.60,-0.25,-0.36,-0.19,7.08,7.08,4.03,2.08,-3.30,-3.91
-0.01,-0.04,1.09,1.39,-0.69,-1.72,-0.25,-0.35,-0.20,5.98,5.98,4.03,2.08,-3.11,-3.85
-0.01,-0.05,1.09,1.66,-0.65,-1.62,-0.26,-0.35,-0.19,7.32,7.32,1.59,2.14,-3.17,-3.91
-0.01,-0.04,1.09,1.62,-0.83,-1.73,-0.25,-0.35,-0.20,7.32,7.32,2.56,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.29,-0.78,-1.50,-0.25,-0.35,-0.19,7.20,7.20,3.54,2.08,-3.17,-3.97
-0.01,-0.05,1.09,1.40,-0.75,-1.65,-0.25,-0.35,-0.19,6.59,6.59,3.05,2.08,-3.17,-3.91
-0.01,-0.05,1.09,1.44,-0.82,-1.51,-0.26,-0.35,-0.19,6.35,6.35,3.54,2.08,-3.17,-3.91
-0.01,-0.05,1.09,1.52,-0.88,-1.61,-0.25,-0.35,-0.19,7.08,7.08,3.17,2.14,-3.23,-3.97
-0.01,-0.05,1.09,1.59,-0.88,-1.39,-0.25,-0.35,-0.20,6.71,6.71,3.54,2.14,-3.23,-3.97
-0.01,-0.04,1.09,1.54,-0.88,-1.52,-0.25,-0.35,-0.19,7.32,7.32,4.39,2.08,-3.23,-3.91
-0.01,-0.04,1.09,1.43,-0.79,-1.54,-0.26,-0.35,-0.19,7.32,7.32,3.42,2.08,-3.17,-3.97
-0.01,-0.05,1.09,1.28,-0.93,-1.72,-0.26,-0.35,-0.19,6.71,6.71,3.42,2.01,-3.17,-3.85
-0.01,-0.04,1.09,1.51,-0.71,-1.70,-0.26,-0.35,-0.20,6.84,6.84,2.93,2.01,-3.17,-3.97
-0.01,-0.05,1.09,1.35,-0.94,-1.69,-0.26,-0.35,-0.20,7.32,7.32,3.30,2.14,-3.17,-3.91
-0.01,-0.04,1.09,1.49,-0.87,-1.50,-0.26,-0.35,-0.20,8.18,8.18,3.17,2.08,-3.23,-3.91
-0.01,-0.05,1.09,1.22,-0.88,-1.68,-0.26,-0.35,-0.19,7.20,7.20,3.91,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.45,-0.94,-1.77,-0.25,-0.35,-0.19,7.08,7.08,3.30,2.01,-3.17,-3.85
-0.01,-0.05,1.09,1.54,-1.06,-1.44,-0.25,-0.35,-0.19,6.59,6.59,3.91,2.08,-3.17,-3.91
-0.01,-0.05,1.09,1.67,-0.72,-1.57,-0.25,-0.35,-0.19,7.45,7.45,3.91,2.14,-3.17,-3.97
-0.01,-0.05,1.09,1.37,-0.90,-1.82,-0.25,-0.35,-0.20,7.20,7.20,3.30,2.08,-3.17,-3.91
-0.01,-0.04,1.09,1.62,-0.91,-1.58,-0.25,-0.35,-0.20,8.30,8.30,4.03,2.08,-3.17,-3.97
-0.01,-0.04,1.09,1.43,-0.84,-1.50,-0.25,-0.35,-0.19,7.45,7.45,4.39,2.08,-3.17,-3.91
-0.01,-0.04,1.09,1.50,-0.93,-1.80,-0.25,-0.35,-0.19,5.86,5.86,3.30,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.56,-0.88,-1.70,-0.25,-0.34,-0.19,7.93,7.93,3.05,2.01,-3.17,-3.91
-0.01,-0.04,1.09,1.46,-1.06,-1.71,-0.25,-0.34,-0.19,6.59,6.59,3.42,2.08,-3.17,-3.97
-0.01,-0.04,1.09,1.54,-0.85,-1.58,-0.25,-0.35,-0.19,6.84,6.84,3.54,2.14,-3.30,-3.91
-0.01,-0.05,1.09,1.54,-0.88,-1.69,-0.25,-0.35,-0.20,6.84,6.84,3.54,2.14,-3.17,-3.91
-0.01,-0.05,1.09,1.67,-1.04,-1.62,-0.26,-0.35,-0.19,6.59,6.59,3.78,2.08,-3.23,-3.91
-0.01,-0.05,1.09,1.52,-0.75,-1.79,-0.25,-0.35,-0.20,6.23,6.23,3.30,2.08,-3.17,-3.91
-0.01,-0.05,1.09,1.44,-1.04,-1.63,-0.26,-0.34,-0.19,6.96,6.96,2.32,2.08,-3.17,-3.91
-0.01,-0.05,1.09,1.70,-0.93,-1.66,-0.26,-0.35,-0.19,7.93,7.93,2.32,2.14,-3.23,-3.91
-0.01,-0.05,1.09,1.63,-0.92,-1.45,-0.26,-0.35,-0.19,7.57,7.57,3.78,2.08,-3.23,-3.91
-0.01,-0.04,1.09,1.36,-0.86,-1.65,-0.25,-0.35,-0.19,6.59,6.59,4.39,2.14,-3.17,-3.91
-0.01,-0.05,1.09,1.32,-0.75,-1.56,-0.25,-0.35,-0.19,7.32,7.32,3.17,2.08,-3.11,-3.97
-0.01,-0.04,1.09,1.64,-0.75,-1.60,-0.26,-0.35,-0.19,7.32,7.32,3.91,2.14,-3.11,-3.97
-0.01,-0.04,1.09,1.43,-0.94,-1.68,-0.26,-0.35,-0.19,6.47,6.47,3.05,2.14,-3.30,-3.91
-0.01,-0.05,1.09,1.46,-0.90,-1.72,-0.26,-0.35,-0.19,6.84,6.84,3.42,2.14,-3.11,-3.91
-0.01,-0.05,1.09,1.41,-0.96,-1.59,-0.26,-0.35,-0.19,6.59,6.59,2.81,2.08,-3.17,-3.97
-0.01,-0.05,1.09,1.32,-1.06,-1.62,-0.26,-0.35,-0.19,7.08,7.08,2.56,2.14,-3.23,-3.85
-0.01,-0.05,1.09,1.64,-0.91,-1.59,-0.25,-0.35,-0.19,6.35,6.35,2.69,2.08,-3.17,-3.97
-0.01,-0.05,1.09,1.64,-1.11,-1.66,-0.25,-0.35,-0.19,7.57,7.57,4.39,2.08,-3.17,-3.91
-0.01,-0.05,1.09,1.53,-1.06,-1.83,-0.26,-0.35,-0.19,7.08,7.08,4.39,2.14,-3.17,-3.91
-0.01,-0.05,1.10,1.63,-0.85,-1.59,-0.25,-0.35,-0.20,6.96,6.96,4.76,2.14,-3.17,-3.91
-0.01,-0.05,1.10,1.41,-1.05,-1.79,-0.25,-0.35,-0.20,7.45,7.45,4.39,2.08,-3.17,-3.91
-0.01,-0.04,1.09,1.60,-0.92,-1.80,-0.25,-0.35,-0.20,7.20,7.20,3.91,2.08,-3.17,-3.85
-0.01,-0.05,1.09,1.64,-0.92,-1.65,-0.25,-0.35,-0.20,6.96,6.96,3.91,2.01,-3.23,-3.91
-0.01,-0.05,1.09,1.49,-0.82,-1.78,-0.25,-0.35,-0.19,8.18,8.18,2.93,1.89,-3.11,-3.91
-0.01,-0.05,1.09,1.29,-0.65,-1.62,-0.25,-0.35,-0.20,8.06,8.06,3.05,1.95,-3.23,-3.85
-0.01,-0.05,1.09,1.22,-0.91,-1.43,-0.25,-0.35,-0.19,7.69,7.69,3.91,2.01,-3.23,-3.85
-0.01,-0.05,1.09,1.15,-0.73,-1.45,-0.25,-0.35,-0.19,6.96,6.96,4.27,1.95,-3.23,-3.91
-0.01,-0.04,1.09,1.57,-0.98,-1.84,-0.25,-0.35,-0.19,7.81,7.81,3.17,2.01,-3.30,-3.85
-0.01,-0.04,1.09,1.24,-1.05,-1.62,-0.26,-0.35,-0.19,7.08,7.08,2.69,1.95,-3.23,-3.85
-0.01,-0.04,1.09,1.56,-1.02,-1.44,-0.25,-0.35,-0.19,8.06,8.06,1.34,1.95,-3.30,-3.85
-0.01,-0.05,1.10,1.58,-0.82,-1.63,-0.25,-0.35,-0.19,6.47,6.47,2.32,2.08,-3.23,-3.91
-0.01,-0.04,1.09,1.50,-0.96,-1.67,-0.26,-0.35,-0.19,6.23,6.23,2.93,2.08,-3.17,-3.97
-0.01,-0.05,1.09,1.14,-0.75,-1.62,-0.26,-0.35,-0.19,7.57,7.57,2.20,2.01,-3.23,-3.91
-0.01,-0.05,1.09,1.30,-0.91,-1.54,-0.26,-0.35,-0.19,5.49,5.49,4.27,1.95,-3.23,-3.91
-0.01,-0.04,1.09,1.35,-0.67,-1.64,-0.26,-0.35,-0.19,7.81,7.81,3.17,1.95,-3.30,-3.85
-0.01,-0.05,1.09,1.25,-0.81,-1.51,-0.26,-0.35,-0.19,7.69,7.69,4.27,1.95,-3.17,-3.85
-0.01,-0.05,1.09,1.14,-0.94,-1.78,-0.26,-0.35,-0.19,7.20,7.20,5.49,2.01,-3.30,-4.03
-0.01,-0.05,1.09,1.45,-0.78,-1.42,-0.26,-0.35,-0.19,6.10,6.10,2.93,1.95,-3.23,-3.91
-0.01,-0.06,1.10,1.27,-0.92,-1.80,-0.25,-0.35,-0.19,7.69,7.69,6.10,1.95,-3.17,-3.91
-0.01,-0.05,1.09,1.33,-0.93,-1.57,-0.25,-0.35,-0.19,7.57,7.57,0.61,1.95,-3.17,-3.91
-0.01,-0.04,1.08,1.42,-0.74,-1.49,-0.25,-0.35,-0.19,7.45,7.45,3.91,2.14,-3.17,-3.85
-0.01,-0.04,1.09,1.31,-0.99,-1.58,-0.25,-0.35,-0.19,8.18,8.18,1.22,2.01,-3.17,-3.85
-0.01,-0.05,1.09,1.32,-0.94,-1.62,-0.26,-0.35,-0.18,7.93,7.93,3.30,2.01,-3.17,-3.91
-0.01,-0.05,1.09,1.42,-0.87,-1.68,-0.26,-0.34,-0.19,6.35,6.35,0.85,1.95,-3.30,-3.91
-0.01,-0.05,1.09,1.24,-0.99,-1.50,-0.26,-0.34,-0.19,7.93,7.93,2.93,2.14,-3.30,-3.91
-0.01,-0.04,1.09,1.52,-0.93,-1.60,-0.26,-0.35,-0.19,7.93,7.93,2.69,2.14,-3.17,-3.97
-0.01,-0.05,1.09,1.64,-0.85,-1.61,-0.26,-0.35,-0.19,6.96,6.96,3.66,2.14,-3.11,-3.97
-0.01,-0.05,1.09,1.41,-0.71,-1.68,-0.26,-0.34,-0.19,6.71,6.71,2.69,2.20,-3.17,-3.97
-0.01,-0.04,1.09,1.58,-0.78,-1.77,-0.26,-0.34,-0.19,7.08,7.08,3.54,2.08,-3.11,-3.91
-0.01,-0.05,1.09,1.32,-0.95,-1.59,-0.26,-0.35,-0.19,7.08,7.08,3.66,2.08,-3.17,-3.91
-0.01,-0.04,1.09,1.54,-1.04,-1.74,-0.26,-0.35,-0.19,7.08,7.08,3.91,2.08,-3.11,-3.85
-0.01,-0.05,1.09,1.73,-0.94,-1.86,-0.26,-0.34,-0.18,6.96,6.96,3.05,2.08,-3.17,-3.78
-0.01,-0.04,1.09,1.29,-0.70,-1.58,-0.26,-0.35,-0.18,6.47,6.47,3.05,2.08,-3.23,-3.85
-0.01,-0.04,1.09,1.47,-1.15,-1.58,-0.25,-0.35,-0.19,6.35,6.35,2.81,2.08,-3.11,-3.85
-0.01,-0.04,1.10,1.60,-1.02,-1.72,-0.25,-0.35,-0.19,6.84,6.84,4.03,2.08,-3.23,-3.91
-0.01,-0.05,1.09,1.30,-1.01,-1.61,-0.25,-0.34,-0.19,6.47,6.47,4.15,2.14,-3.11,-3.91
-0.01,-0.04,1.08,1.44,-0.57,-1.64,-0.25,-0.34,-0.19,9.16,9.16,1.34,2.01,-3.11,-3.97
-0.01,-0.05,1.09,1.34,-0.80,-1.57,-0.26,-0.35,-0.19,6.84,6.84,1.83,2.08,-3.17,-3.91
-0.01,-0.05,1.11,1.52,-1.09,-1.79,-0.25,-0.35,-0.20,6.23,6.23,3.30,2.08,-3.23,-3.91
-0.01,-0.05,1.09,1.42,-1.04,-1.59,-0.25,-0.35,-0.19,6.47,6.47,2.93,2.08,-3.23,-3.91
-0.00,-0.05,1.09,1.62,-0.87,-1.68,-0.25,-0.35,-0.19,8.42,8.42,1.83,2.08,-3.30,-3.97
-0.01,-0.05,1.10,1.56,-1.09,-1.61,-0.25,-0.35,-0.20,8.42,8.42,1.95,2.14,-3.17,-3.91
